Route ID,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Equipment
28260,FZ,14485,ODS,2947,DWC,8076,,73H
28261,FZ,14485,OTP,1657,DXB,2188,,73H
28262,FZ,14485,PZU,5702,KRT,1175,,73H
28263,FZ,14485,ROV,2964,DXB,2188,,73H
28264,FZ,14485,RUH,2082,DWC,8076,,73H
28265,FZ,14485,SAH,3980,DXB,2188,,73H
28266,FZ,14485,SAW,4317,DXB,2188,,73H
28267,FZ,14485,SKP,1737,DXB,2188,,73H
28268,FZ,14485,SKT,6776,DXB,2188,,73H
28269,FZ,14485,SLL,2195,DXB,2188,,73H
28270,FZ,14485,SVX,2975,DWC,8076,,73H
28271,FZ,14485,TBS,3973,DXB,2188,,73H
28272,FZ,14485,TIF,2090,DXB,2188,,73H
28273,FZ,14485,TUU,2089,DXB,2188,,73H
28274,FZ,14485,UFA,2992,DWC,8076,,73H
28275,FZ,14485,VOG,2967,DXB,2188,,73H
28276,FZ,14485,YNB,2096,DXB,2188,,73H
28277,G3,1790,AEP,2442,GRU,2564,,738
28278,G3,1790,AJU,2522,GIG,2560,,738 73G
28279,G3,1790,AJU,2522,GRU,2564,,73G 738
28280,G3,1790,AJU,2522,SSA,2621,,738
28281,G3,1790,ASU,2699,GRU,2564,,738 73G
28282,G3,1790,AUA,2895,CCS,2851,,738
28283,G3,1790,BEL,2526,BSB,2531,,738 73G
28284,G3,1790,BEL,2526,FOR,2559,,738 73G
28285,G3,1790,BEL,2526,GIG,2560,,738
28286,G3,1790,BEL,2526,GRU,2564,,738
28287,G3,1790,BEL,2526,MAB,2584,,73G 738
28288,G3,1790,BEL,2526,MAO,2551,,73G
28289,G3,1790,BEL,2526,MCP,2591,,738 73G
28290,G3,1790,BEL,2526,SLZ,2616,,738
28291,G3,1790,BEL,2526,STM,4092,,73G 738
28292,G3,1790,BGI,2875,GRU,2564,,738
28293,G3,1790,BPS,4209,CNF,2537,,738
28294,G3,1790,BPS,4209,GRU,2564,,738
28295,G3,1790,BPS,4209,SSA,2621,,738
28296,G3,1790,BSB,2531,BEL,2526,,738
28297,G3,1790,BSB,2531,CGB,2548,,738
28298,G3,1790,BSB,2531,CGH,2618,,738 73G
28299,G3,1790,BSB,2531,CGR,2538,,738
28300,G3,1790,BSB,2531,CNF,2537,,738 73G
28301,G3,1790,BSB,2531,CWB,2545,,73G 738
28302,G3,1790,BSB,2531,FOR,2559,,73G 738
28303,G3,1790,BSB,2531,GIG,2560,,738 73G
28304,G3,1790,BSB,2531,GRU,2564,,738 73G
28305,G3,1790,BSB,2531,GYN,2562,,738 73G
28306,G3,1790,BSB,2531,IMP,2572,,73G
28307,G3,1790,BSB,2531,JPA,2575,,738
28308,G3,1790,BSB,2531,MAB,2584,,738 73G
28309,G3,1790,BSB,2531,MAO,2551,,738 73G
28310,G3,1790,BSB,2531,MCZ,2590,,738
28311,G3,1790,BSB,2531,NAT,2597,,73G 738
28312,G3,1790,BSB,2531,PMW,4214,,738 73G
28313,G3,1790,BSB,2531,POA,2599,,738
28314,G3,1790,BSB,2531,PVH,2607,,738
28315,G3,1790,BSB,2531,RBR,2609,,73G
28316,G3,1790,BSB,2531,REC,2610,,738
28317,G3,1790,BSB,2531,SDU,2612,,738 73G
28318,G3,1790,BSB,2531,SLZ,2616,,738
28319,G3,1790,BSB,2531,SSA,2621,,738
28320,G3,1790,BSB,2531,THE,2623,,73G 738
28321,G3,1790,BSB,2531,VCP,2578,,738
28322,G3,1790,BVB,2533,MAO,2551,,738 73G
28323,G3,1790,CCS,2851,AUA,2895,,738
28324,G3,1790,CCS,2851,GRU,2564,,738
28325,G3,1790,CCS,2851,PUJ,1760,,738
28326,G3,1790,CGB,2548,BSB,2531,,738
28327,G3,1790,CGB,2548,CGH,2618,,738
28328,G3,1790,CGB,2548,CGR,2538,,738
28329,G3,1790,CGB,2548,GIG,2560,,738
28330,G3,1790,CGB,2548,GRU,2564,,738 73G
28331,G3,1790,CGB,2548,PVH,2607,,73G
28332,G3,1790,CGH,2618,BSB,2531,,738 73G
28333,G3,1790,CGH,2618,CGB,2548,,738
28334,G3,1790,CGH,2618,CGR,2538,,738 73G
28335,G3,1790,CGH,2618,CLV,4215,,73G
28336,G3,1790,CGH,2618,CNF,2537,,738 73G
28337,G3,1790,CGH,2618,CWB,2545,,738 73G
28338,G3,1790,CGH,2618,CXJ,2547,,73G 738
28339,G3,1790,CGH,2618,FLN,2555,,73G 738
28340,G3,1790,CGH,2618,GIG,2560,,738 73G
28341,G3,1790,CGH,2618,GYN,2562,,738 73G
28342,G3,1790,CGH,2618,JOI,2576,,73G
28343,G3,1790,CGH,2618,JTC,8238,,73G
28344,G3,1790,CGH,2618,LDB,2581,,73G
28345,G3,1790,CGH,2618,MGF,2586,,738 73G
28346,G3,1790,CGH,2618,NVT,2595,,73G
28347,G3,1790,CGH,2618,POA,2599,,738 73G
28348,G3,1790,CGH,2618,PPB,2550,,73G
28349,G3,1790,CGH,2618,SDU,2612,,738
28350,G3,1790,CGH,2618,SSA,2621,,738 73G
28351,G3,1790,CGH,2618,UDI,2633,,73G 738
28352,G3,1790,CGH,2618,VIX,2638,,73G 738
28353,G3,1790,CGR,2538,BSB,2531,,738
28354,G3,1790,CGR,2538,CGB,2548,,73G
28355,G3,1790,CGR,2538,CGH,2618,,738 73G
28356,G3,1790,CGR,2538,GIG,2560,,738
28357,G3,1790,CGR,2538,GRU,2564,,738
28358,G3,1790,CGR,2538,MGF,2586,,738
28359,G3,1790,CLV,4215,CGH,2618,,73G
28360,G3,1790,CNF,2537,BPS,4209,,738
28361,G3,1790,CNF,2537,BSB,2531,,738 73G
28362,G3,1790,CNF,2537,CGH,2618,,738 73G
28363,G3,1790,CNF,2537,GIG,2560,,738 73G
28364,G3,1790,CNF,2537,GRU,2564,,738 73G
28365,G3,1790,CNF,2537,GYN,2562,,73G
28366,G3,1790,CNF,2537,IOS,2569,,73G
28367,G3,1790,CNF,2537,MOC,2587,,73G
28368,G3,1790,CNF,2537,REC,2610,,738
28369,G3,1790,CNF,2537,SDU,2612,,738 73G
28370,G3,1790,CNF,2537,SSA,2621,,738
28371,G3,1790,CNF,2537,UDI,2633,,738 73G
28372,G3,1790,CNF,2537,VCP,2578,,738
28373,G3,1790,CNF,2537,VIX,2638,,73G 738
28374,G3,1790,COR,2443,GRU,2564,,738
28375,G3,1790,CPV,2577,SSA,2621,,738 73G
28376,G3,1790,CWB,2545,BSB,2531,,738 73G
28377,G3,1790,CWB,2545,CGH,2618,,738 73G
28378,G3,1790,CWB,2545,EZE,3988,,73G
28379,G3,1790,CWB,2545,GIG,2560,,73G 738
28380,G3,1790,CWB,2545,GRU,2564,,738
28381,G3,1790,CWB,2545,IGU,2554,,738
28382,G3,1790,CWB,2545,LDB,2581,,738 73G
28383,G3,1790,CWB,2545,MGF,2586,,73G 738
28384,G3,1790,CWB,2545,POA,2599,,73G 738
28385,G3,1790,CWB,2545,VCP,2578,,73G
28386,G3,1790,CXJ,2547,CGH,2618,,73G 738
28387,G3,1790,CZS,2549,RBR,2609,,73G
28388,G3,1790,DTW,3645,GRU,2564,,76W
28389,G3,1790,EZE,3988,CWB,2545,,73G
28390,G3,1790,EZE,3988,FLN,2555,,738
28391,G3,1790,EZE,3988,FOR,2559,,738
28392,G3,1790,EZE,3988,GIG,2560,,73G
28393,G3,1790,EZE,3988,GRU,2564,,738
28394,G3,1790,EZE,3988,POA,2599,,738
28395,G3,1790,FEN,2556,REC,2610,,73G
28396,G3,1790,FLN,2555,CGH,2618,,73G 738
28397,G3,1790,FLN,2555,EZE,3988,,738
28398,G3,1790,FLN,2555,GIG,2560,,738
28399,G3,1790,FLN,2555,GRU,2564,,73G 738
28400,G3,1790,FLN,2555,POA,2599,,73G 738
28401,G3,1790,FLN,2555,XAP,2539,,73G
28402,G3,1790,FOR,2559,BEL,2526,,73G 738
28403,G3,1790,FOR,2559,BSB,2531,,738
28404,G3,1790,FOR,2559,EZE,3988,,738
28405,G3,1790,FOR,2559,GIG,2560,,73G 738
28406,G3,1790,FOR,2559,GRU,2564,,738 73G
28407,G3,1790,FOR,2559,NAT,2597,,738 73G
28408,G3,1790,FOR,2559,REC,2610,,738 73G
28409,G3,1790,FOR,2559,SLZ,2616,,738
28410,G3,1790,FOR,2559,SSA,2621,,738
28411,G3,1790,FOR,2559,THE,2623,,738
28412,G3,1790,GIG,2560,AJU,2522,,738 73G
28413,G3,1790,GIG,2560,BEL,2526,,738
28414,G3,1790,GIG,2560,BSB,2531,,738 73G
28415,G3,1790,GIG,2560,CGB,2548,,738
28416,G3,1790,GIG,2560,CGH,2618,,738 73G
28417,G3,1790,GIG,2560,CGR,2538,,738
28418,G3,1790,GIG,2560,CNF,2537,,738 73G
28419,G3,1790,GIG,2560,CWB,2545,,738 73G
28420,G3,1790,GIG,2560,EZE,3988,,73G
28421,G3,1790,GIG,2560,FLN,2555,,73G
28422,G3,1790,GIG,2560,FOR,2559,,738 73G
28423,G3,1790,GIG,2560,GRU,2564,,738 73G
28424,G3,1790,GIG,2560,GYN,2562,,73G
28425,G3,1790,GIG,2560,IGU,2554,,73G
28426,G3,1790,GIG,2560,JPA,2575,,738
28427,G3,1790,GIG,2560,MAO,2551,,738
28428,G3,1790,GIG,2560,MCZ,2590,,738
28429,G3,1790,GIG,2560,NAT,2597,,738 73G
28430,G3,1790,GIG,2560,NVT,2595,,73G
28431,G3,1790,GIG,2560,POA,2599,,738
28432,G3,1790,GIG,2560,REC,2610,,738
28433,G3,1790,GIG,2560,SDQ,1762,,738
28434,G3,1790,GIG,2560,SLZ,2616,,738
28435,G3,1790,GIG,2560,SSA,2621,,738 73G
28436,G3,1790,GIG,2560,VCP,2578,,73G
28437,G3,1790,GIG,2560,VIX,2638,,738 73G
28438,G3,1790,GRU,2564,AEP,2442,,738
28439,G3,1790,GRU,2564,AJU,2522,,738 73G
28440,G3,1790,GRU,2564,ASU,2699,,738 73G
28441,G3,1790,GRU,2564,BEL,2526,,73G 738
28442,G3,1790,GRU,2564,BGI,2875,,738
28443,G3,1790,GRU,2564,BPS,4209,,738
28444,G3,1790,GRU,2564,BSB,2531,,738 73G
28445,G3,1790,GRU,2564,CCS,2851,,738
28446,G3,1790,GRU,2564,CGB,2548,,738 73G
28447,G3,1790,GRU,2564,CGR,2538,,738
28448,G3,1790,GRU,2564,CNF,2537,,738 73G
28449,G3,1790,GRU,2564,COR,2443,,738
28450,G3,1790,GRU,2564,CWB,2545,,738
28451,G3,1790,GRU,2564,DTW,3645,,76W
28452,G3,1790,GRU,2564,EZE,3988,,738
28453,G3,1790,GRU,2564,FLN,2555,,738 73G
28454,G3,1790,GRU,2564,FOR,2559,,73G 738
28455,G3,1790,GRU,2564,GIG,2560,,738 73G
28456,G3,1790,GRU,2564,GYN,2562,,738 73G
28457,G3,1790,GRU,2564,IGU,2554,,738 73G
28458,G3,1790,GRU,2564,JFK,3797,,764
28459,G3,1790,GRU,2564,JPA,2575,,738
28460,G3,1790,GRU,2564,LDB,2581,,738 73G
28461,G3,1790,GRU,2564,MAO,2551,,738
28462,G3,1790,GRU,2564,MCZ,2590,,738
28463,G3,1790,GRU,2564,MGF,2586,,73G
28464,G3,1790,GRU,2564,MVD,2816,,738
28465,G3,1790,GRU,2564,NAT,2597,,738
28466,G3,1790,GRU,2564,NVT,2595,,73G
28467,G3,1790,GRU,2564,POA,2599,,738 73G
28468,G3,1790,GRU,2564,REC,2610,,738
28469,G3,1790,GRU,2564,ROS,2440,,738 73G
28470,G3,1790,GRU,2564,SDQ,1762,,738
28471,G3,1790,GRU,2564,SDU,2612,,738 73G
28472,G3,1790,GRU,2564,SLZ,2616,,738
28473,G3,1790,GRU,2564,SSA,2621,,738
28474,G3,1790,GRU,2564,THE,2623,,738
28475,G3,1790,GRU,2564,UDI,2633,,73G
28476,G3,1790,GRU,2564,VIX,2638,,738 73G
28477,G3,1790,GRU,2564,VVI,2771,,738
28478,G3,1790,GYN,2562,BSB,2531,,73G 738
28479,G3,1790,GYN,2562,CGH,2618,,738 73G
28480,G3,1790,GYN,2562,CNF,2537,,738
28481,G3,1790,GYN,2562,GIG,2560,,73G
28482,G3,1790,GYN,2562,GRU,2564,,738 73G
28483,G3,1790,IGU,2554,CWB,2545,,738
28484,G3,1790,IGU,2554,GIG,2560,,73G 738
28485,G3,1790,IGU,2554,GRU,2564,,738 73G
28486,G3,1790,IMP,2572,BSB,2531,,73G
28487,G3,1790,IMP,2572,SLZ,2616,,73G
28488,G3,1790,IOS,2569,CNF,2537,,73G
28489,G3,1790,IOS,2569,SSA,2621,,73G
28490,G3,1790,JDO,6034,REC,2610,,73G
28491,G3,1790,JFK,3797,GRU,2564,,764
28492,G3,1790,JOI,2576,CGH,2618,,73G
28493,G3,1790,JPA,2575,BSB,2531,,738
28494,G3,1790,JPA,2575,GIG,2560,,738
28495,G3,1790,JPA,2575,GRU,2564,,738
28496,G3,1790,JTC,8238,CGH,2618,,73G
28497,G3,1790,LDB,2581,CGH,2618,,738 73G
28498,G3,1790,LDB,2581,CWB,2545,,73G 738
28499,G3,1790,LDB,2581,GRU,2564,,738 73G
28500,G3,1790,MAB,2584,BEL,2526,,73G 738
28501,G3,1790,MAB,2584,BSB,2531,,73G 738
28502,G3,1790,MAO,2551,BEL,2526,,73G
28503,G3,1790,MAO,2551,BSB,2531,,738 73G
28504,G3,1790,MAO,2551,BVB,2533,,738 73G
28505,G3,1790,MAO,2551,GIG,2560,,738
28506,G3,1790,MAO,2551,GRU,2564,,738
28507,G3,1790,MAO,2551,PVH,2607,,73G 738
28508,G3,1790,MAO,2551,STM,4092,,738
28509,G3,1790,MCO,3878,SDQ,1762,,738
28510,G3,1790,MCP,2591,BEL,2526,,738 73G
28511,G3,1790,MCZ,2590,BSB,2531,,738
28512,G3,1790,MCZ,2590,GIG,2560,,738
28513,G3,1790,MCZ,2590,GRU,2564,,738
28514,G3,1790,MCZ,2590,SSA,2621,,738
28515,G3,1790,MGF,2586,CGH,2618,,738 73G
28516,G3,1790,MGF,2586,CGR,2538,,73G
28517,G3,1790,MGF,2586,CWB,2545,,73G 738
28518,G3,1790,MGF,2586,GRU,2564,,738
28519,G3,1790,MIA,3576,SDQ,1762,,738
28520,G3,1790,MOC,2587,CNF,2537,,73G
28521,G3,1790,MVD,2816,GRU,2564,,738
28522,G3,1790,MVD,2816,POA,2599,,738
28523,G3,1790,NAT,2597,BSB,2531,,738 73G
28524,G3,1790,NAT,2597,FOR,2559,,738
28525,G3,1790,NAT,2597,GIG,2560,,738 73G
28526,G3,1790,NAT,2597,GRU,2564,,738 73G
28527,G3,1790,NAT,2597,SSA,2621,,738
28528,G3,1790,NVT,2595,CGH,2618,,73G
28529,G3,1790,NVT,2595,GIG,2560,,73G
28530,G3,1790,NVT,2595,GRU,2564,,73G
28531,G3,1790,PMW,4214,BSB,2531,,73G 738
28532,G3,1790,PNZ,2604,REC,2610,,738
28533,G3,1790,POA,2599,BSB,2531,,738
28534,G3,1790,POA,2599,CGH,2618,,738 73G
28535,G3,1790,POA,2599,CWB,2545,,73G 738
28536,G3,1790,POA,2599,EZE,3988,,738
28537,G3,1790,POA,2599,FLN,2555,,73G 738
28538,G3,1790,POA,2599,GIG,2560,,738
28539,G3,1790,POA,2599,GRU,2564,,738 73G
28540,G3,1790,POA,2599,MVD,2816,,738
28541,G3,1790,PPB,2550,CGH,2618,,73G
28542,G3,1790,PUJ,1760,CCS,2851,,738
28543,G3,1790,PVH,2607,BSB,2531,,738
28544,G3,1790,PVH,2607,CGB,2548,,738
28545,G3,1790,PVH,2607,MAO,2551,,73G
28546,G3,1790,PVH,2607,RBR,2609,,73G
28547,G3,1790,RBR,2609,BSB,2531,,73G
28548,G3,1790,RBR,2609,CZS,2549,,73G
28549,G3,1790,RBR,2609,PVH,2607,,73G
28550,G3,1790,REC,2610,BSB,2531,,738
28551,G3,1790,REC,2610,CNF,2537,,738
28552,G3,1790,REC,2610,FEN,2556,,73G
28553,G3,1790,REC,2610,FOR,2559,,738 73G
28554,G3,1790,REC,2610,GIG,2560,,738
28555,G3,1790,REC,2610,GRU,2564,,73G 738
28556,G3,1790,REC,2610,JDO,6034,,73G
28557,G3,1790,REC,2610,PNZ,2604,,738
28558,G3,1790,REC,2610,SSA,2621,,738 73G
28559,G3,1790,ROS,2440,GRU,2564,,738 73G
28560,G3,1790,SDQ,1762,GIG,2560,,738
28561,G3,1790,SDQ,1762,GRU,2564,,738
28562,G3,1790,SDQ,1762,MCO,3878,,738
28563,G3,1790,SDQ,1762,MIA,3576,,738
28564,G3,1790,SDU,2612,BSB,2531,,738 73G
28565,G3,1790,SDU,2612,CGH,2618,,738
28566,G3,1790,SDU,2612,CNF,2537,,73G 738
28567,G3,1790,SDU,2612,GRU,2564,,738 73G
28568,G3,1790,SDU,2612,VIX,2638,,73G 738
28569,G3,1790,SLZ,2616,BEL,2526,,738
28570,G3,1790,SLZ,2616,BSB,2531,,738
28571,G3,1790,SLZ,2616,FOR,2559,,738
28572,G3,1790,SLZ,2616,GIG,2560,,738
28573,G3,1790,SLZ,2616,GRU,2564,,738
28574,G3,1790,SLZ,2616,IMP,2572,,73G
28575,G3,1790,SSA,2621,AJU,2522,,738
28576,G3,1790,SSA,2621,BPS,4209,,738
28577,G3,1790,SSA,2621,BSB,2531,,738
28578,G3,1790,SSA,2621,CGH,2618,,738 73G
28579,G3,1790,SSA,2621,CNF,2537,,738
28580,G3,1790,SSA,2621,CPV,2577,,738 73G
28581,G3,1790,SSA,2621,FOR,2559,,738
28582,G3,1790,SSA,2621,GIG,2560,,73G 738
28583,G3,1790,SSA,2621,GRU,2564,,738
28584,G3,1790,SSA,2621,IOS,2569,,73G
28585,G3,1790,SSA,2621,MCZ,2590,,738
28586,G3,1790,SSA,2621,NAT,2597,,738
28587,G3,1790,SSA,2621,REC,2610,,73G 738
28588,G3,1790,SSA,2621,VIX,2638,,73G
28589,G3,1790,STM,4092,BEL,2526,,73G 738
28590,G3,1790,STM,4092,MAO,2551,,738
28591,G3,1790,THE,2623,BSB,2531,,73G 738
28592,G3,1790,THE,2623,FOR,2559,,738
28593,G3,1790,THE,2623,GRU,2564,,738
28594,G3,1790,UDI,2633,CGH,2618,,73G 738
28595,G3,1790,UDI,2633,CNF,2537,,738 73G
28596,G3,1790,UDI,2633,GRU,2564,,73G
28597,G3,1790,VCP,2578,BSB,2531,,738 73G
28598,G3,1790,VCP,2578,CNF,2537,,738
28599,G3,1790,VCP,2578,CWB,2545,,73G
28600,G3,1790,VCP,2578,GIG,2560,,738 73G
28601,G3,1790,VIX,2638,CGH,2618,,738
28602,G3,1790,VIX,2638,CNF,2537,,738
28603,G3,1790,VIX,2638,GIG,2560,,738 73G
28604,G3,1790,VIX,2638,GRU,2564,,738 73G
28605,G3,1790,VIX,2638,SDU,2612,,738 73G
28606,G3,1790,VIX,2638,SSA,2621,,73G
28607,G3,1790,VVI,2771,GRU,2564,,738
28608,G3,1790,XAP,2539,FLN,2555,,73G
28609,G4,35,ABE,4355,MYR,3515,,M80
28610,G4,35,ABE,4355,PGD,7056,,M80
28611,G4,35,ABE,4355,PIE,3617,,M80 320
28612,G4,35,ABE,4355,SFB,4167,,320 M80
28613,G4,35,ATW,4047,AZA,6505,,M80
28614,G4,35,ATW,4047,LAS,3877,,M80
28615,G4,35,ATW,4047,SFB,4167,,320
28616,G4,35,AUS,3673,LAS,3877,,M80 757
28617,G4,35,AVL,4007,FLL,3533,,M80
28618,G4,35,AVL,4007,PGD,7056,,M80
28619,G4,35,AVL,4007,PIE,3617,,320
28620,G4,35,AVL,4007,SFB,4167,,M80
28621,G4,35,AVP,4286,SFB,4167,,M80
28622,G4,35,AZA,6505,ATW,4047,,M80
28623,G4,35,AZA,6505,BIL,4021,,319
28624,G4,35,AZA,6505,BIS,4083,,M80
28625,G4,35,AZA,6505,BLI,3777,,M80
28626,G4,35,AZA,6505,BZN,4020,,M80
28627,G4,35,AZA,6505,CID,4043,,M80 319
28628,G4,35,AZA,6505,DLH,3598,,M80
28629,G4,35,AZA,6505,EUG,4099,,M80
28630,G4,35,AZA,6505,FAR,4292,,M80 319
28631,G4,35,AZA,6505,FSD,4009,,M80 319
28632,G4,35,AZA,6505,FWA,4041,,319
28633,G4,35,AZA,6505,GFK,3442,,M80
28634,G4,35,AZA,6505,GRI,5740,,M80
28635,G4,35,AZA,6505,GRR,3685,,319
28636,G4,35,AZA,6505,GTF,3880,,M80
28637,G4,35,AZA,6505,ICT,3457,,M80
28638,G4,35,AZA,6505,IDA,4100,,M80
28639,G4,35,AZA,6505,LAS,3877,,M80
28640,G4,35,AZA,6505,MLI,4072,,319
28641,G4,35,AZA,6505,MOT,3498,,M80
28642,G4,35,AZA,6505,MSO,4216,,M80
28643,G4,35,AZA,6505,OAK,3453,,M80
28644,G4,35,AZA,6505,OGD,9543,,319
28645,G4,35,AZA,6505,PIA,4046,,M80
28646,G4,35,AZA,6505,PSC,6133,,M80
28647,G4,35,AZA,6505,PVU,7579,,319
28648,G4,35,AZA,6505,RAP,4087,,M80
28649,G4,35,AZA,6505,RFD,4028,,319
28650,G4,35,AZA,6505,RST,4048,,319
28651,G4,35,AZA,6505,SBN,4359,,M80
28652,G4,35,AZA,6505,SGF,4348,,M80
28653,G4,35,AZA,6505,STC,4271,,319
28654,G4,35,BGR,3463,PIE,3617,,320
28655,G4,35,BGR,3463,SFB,4167,,320
28656,G4,35,BIL,4021,AZA,6505,,319
28657,G4,35,BIL,4021,LAS,3877,,M80
28658,G4,35,BIS,4083,AZA,6505,,M80
28659,G4,35,BIS,4083,LAS,3877,,M80
28660,G4,35,BIS,4083,SFB,4167,,320
28661,G4,35,BLI,3777,AZA,6505,,M80
28662,G4,35,BLI,3777,LAS,3877,,M80 757
28663,G4,35,BLI,3777,LAX,3484,,M80
28664,G4,35,BLI,3777,OAK,3453,,M80
28665,G4,35,BLI,3777,PSP,3839,,M80
28666,G4,35,BLI,3777,SAN,3731,,M80
28667,G4,35,BLV,3790,SFB,4167,,M80
28668,G4,35,BMI,4037,SFB,4167,,320
28669,G4,35,BOI,3495,LAS,3877,,M80
28670,G4,35,BTV,3711,SFB,4167,,M80
28671,G4,35,BZN,4020,AZA,6505,,M80
28672,G4,35,BZN,4020,LAS,3877,,M80
28673,G4,35,CHA,3578,PIE,3617,,320
28674,G4,35,CHA,3578,SFB,4167,,M80
28675,G4,35,CID,4043,AZA,6505,,M80 319
28676,G4,35,CID,4043,LAS,3877,,M80
28677,G4,35,CID,4043,PGD,7056,,M80
28678,G4,35,CID,4043,PIE,3617,,320
28679,G4,35,CID,4043,SFB,4167,,M80
28680,G4,35,CKB,5730,SFB,4167,,320
28681,G4,35,COS,3819,LAS,3877,,M80
28682,G4,35,CPR,3872,LAS,3877,,M80
28683,G4,35,CVG,3488,PGD,7056,,M80
28684,G4,35,CVG,3488,SFB,4167,,320
28685,G4,35,DLH,3598,AZA,6505,,M80
28686,G4,35,DLH,3598,LAS,3877,,M80
28687,G4,35,DSM,3729,LAS,3877,,M80
28688,G4,35,DSM,3729,PGD,7056,,M80
28689,G4,35,DSM,3729,PIE,3617,,M80
28690,G4,35,DSM,3729,SFB,4167,,M80
28691,G4,35,ELM,3946,PIE,3617,,M80
28692,G4,35,ELM,3946,SFB,4167,,320 M80
28693,G4,35,EUG,4099,AZA,6505,,M80
28694,G4,35,EUG,4099,LAS,3877,,M80
28695,G4,35,EUG,4099,LAX,3484,,M80
28696,G4,35,EUG,4099,OAK,3453,,M80
28697,G4,35,FAR,4292,AZA,6505,,M80 319
28698,G4,35,FAR,4292,LAS,3877,,M80
28699,G4,35,FAR,4292,PIE,3617,,M80
28700,G4,35,FAR,4292,SFB,4167,,320
28701,G4,35,FAT,3687,LAS,3877,,M80
28702,G4,35,FCA,4127,LAS,3877,,M80
28703,G4,35,FLL,3533,AVL,4007,,M80
28704,G4,35,FLL,3533,GSP,4034,,M80
28705,G4,35,FLL,3533,LEX,4017,,M80
28706,G4,35,FLL,3533,PBG,3771,,M80
28707,G4,35,FLL,3533,TYS,3676,,M80
28708,G4,35,FSD,4009,AZA,6505,,M80 319
28709,G4,35,FSD,4009,LAS,3877,,M80
28710,G4,35,FSD,4009,PIE,3617,,320
28711,G4,35,FSD,4009,SFB,4167,,320
28712,G4,35,FWA,4041,AZA,6505,,319
28713,G4,35,FWA,4041,MYR,3515,,M80
28714,G4,35,FWA,4041,PGD,7056,,M80
28715,G4,35,FWA,4041,PIE,3617,,M80 320
28716,G4,35,FWA,4041,SFB,4167,,M80
28717,G4,35,GFK,3442,AZA,6505,,M80
28718,G4,35,GFK,3442,LAS,3877,,M80
28719,G4,35,GFK,3442,SFB,4167,,320
28720,G4,35,GJT,4063,LAS,3877,,M80
28721,G4,35,GRI,5740,AZA,6505,,M80
28722,G4,35,GRI,5740,LAS,3877,,M80
28723,G4,35,GRR,3685,AZA,6505,,319
28724,G4,35,GRR,3685,LAS,3877,,M80
28725,G4,35,GRR,3685,PIE,3617,,320
28726,G4,35,GRR,3685,SFB,4167,,M80
28727,G4,35,GSO,4008,PIE,3617,,320
28728,G4,35,GSO,4008,SFB,4167,,M80
28729,G4,35,GSP,4034,FLL,3533,,M80
28730,G4,35,GSP,4034,PGD,7056,,M80
28731,G4,35,GSP,4034,PIE,3617,,M80 320
28732,G4,35,GSP,4034,SFB,4167,,320
28733,G4,35,GTF,3880,AZA,6505,,M80
28734,G4,35,GTF,3880,LAS,3877,,M80
28735,G4,35,HGR,6739,SFB,4167,,M80
28736,G4,35,HNL,3728,LAS,3877,,757
28737,G4,35,HNL,3728,LAX,3484,,757
28738,G4,35,HTS,5742,MYR,3515,,M80
28739,G4,35,HTS,5742,PIE,3617,,320
28740,G4,35,HTS,5742,SFB,4167,,M80
28741,G4,35,IAG,3630,PGD,7056,,M80
28742,G4,35,IAG,3630,PIE,3617,,M80
28743,G4,35,IAG,3630,SFB,4167,,320
28744,G4,35,ICT,3457,AZA,6505,,M80
28745,G4,35,ICT,3457,LAS,3877,,M80
28746,G4,35,IDA,4100,AZA,6505,,M80
28747,G4,35,IDA,4100,LAS,3877,,M80
28748,G4,35,ISP,3857,PGD,7056,,M80
28749,G4,35,LAN,3544,SFB,4167,,M80
28750,G4,35,LAS,3877,ATW,4047,,M80
28751,G4,35,LAS,3877,AUS,3673,,M80 757
28752,G4,35,LAS,3877,AZA,6505,,M80
28753,G4,35,LAS,3877,BIL,4021,,M80
28754,G4,35,LAS,3877,BIS,4083,,M80
28755,G4,35,LAS,3877,BLI,3777,,757 M80
28756,G4,35,LAS,3877,BOI,3495,,M80
28757,G4,35,LAS,3877,BZN,4020,,M80
28758,G4,35,LAS,3877,CID,4043,,M80
28759,G4,35,LAS,3877,COS,3819,,M80
28760,G4,35,LAS,3877,CPR,3872,,M80
28761,G4,35,LAS,3877,DLH,3598,,M80
28762,G4,35,LAS,3877,DSM,3729,,M80
28763,G4,35,LAS,3877,EUG,4099,,M80
28764,G4,35,LAS,3877,FAR,4292,,M80
28765,G4,35,LAS,3877,FAT,3687,,M80
28766,G4,35,LAS,3877,FCA,4127,,M80
28767,G4,35,LAS,3877,FSD,4009,,M80
28768,G4,35,LAS,3877,GFK,3442,,M80
28769,G4,35,LAS,3877,GJT,4063,,M80
28770,G4,35,LAS,3877,GRI,5740,,M80
28771,G4,35,LAS,3877,GRR,3685,,M80
28772,G4,35,LAS,3877,GTF,3880,,M80
28773,G4,35,LAS,3877,HNL,3728,,757
28774,G4,35,LAS,3877,ICT,3457,,M80
28775,G4,35,LAS,3877,IDA,4100,,M80
28776,G4,35,LAS,3877,LRD,3691,,M80
28777,G4,35,LAS,3877,MFE,3826,,757 M80
